BaseAccession	PanelMembership	EnsemblGeneIDs	NGeneIDs	AmbiguousGeneMapping	EntrezGeneIDs	EnsemblGeneViaEntrez	CachedEnsemblProteinIDs	CrossCheck
Q92537	DdrGoUniverse;ReferenceDdr	ENSG00000100647	1	False	9766	ENSG00000100647		agree
Q92547	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000163781	1	False	11073	ENSG00000163781	ENSP00000260810	agree
Q92597	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000104419	1	False	10397	ENSG00000104419	ENSP00000319977	agree
Q92630	DdrGoUniverse;ReferenceDdr	ENSG00000127334	1	False	8445	ENSG00000127334	ENSP00000342105;ENSP00000377186	agree
Q92698	DdrGoUniverse;ReferenceDdr	ENSG00000085999	1	False	8438	ENSG00000085999		agree
Q92759	DdrGoUniverse;ReferenceDdr	ENSG00000213780;ENSG00000221974;ENSG00000226384;ENSG00000233149;ENSG00000234370;ENSG00000236895	6	True	2968	ENSG00000213780	ENSP00000259895	agree
Q92843	DdrGoUniverse;ReferenceDdr	ENSG00000129473;ENSG00000258643	2	True	599	ENSG00000129473	ENSP00000250405;ENSP00000451320	agree
Q92844	DdrGoUniverse;ReferenceDdr	ENSG00000136560	1	False	10010	ENSG00000136560	ENSP00000259075	agree
Q92878	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000113522	1	False	10111	ENSG00000113522	ENSP00000368100	agree
Q92889	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000175595	1	False	2072	ENSG00000175595	ENSP00000310520	agree
Q92900	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000005007	1	False	5976	ENSG00000005007	ENSP00000262803;ENSP00000470142	agree
Q92985	DdrGoUniverse;ReferenceDdr	ENSG00000185507;ENSG00000276561	2	True	3665	ENSG00000185507		agree
Q92993	DdrGoUniverse;ReferenceDdr	ENSG00000172977	1	False	10524	ENSG00000172977	ENSP00000366245;ENSP00000434765	agree
Q93008	DdrGoUniverse;ReferenceDdr	ENSG00000124486	1	False	8239	ENSG00000124486	ENSP00000316357;ENSP00000367558	agree
Q93009	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000187555	1	False	7874	ENSG00000187555	ENSP00000343535;ENSP00000371310	agree
Q969H0-1	DdrGoUniverse		0	False				no_ensembl_gene
Q969S2	DdrGoUniverse;ReferenceDdr	ENSG00000154328;ENSG00000292286	2	True	252969	ENSG00000154328	ENSP00000284503;ENSP00000384070;ENSP00000397538	agree
Q969W1	DdrGoUniverse;ReferenceDdr	ENSG00000171307	1	False	84287	ENSG00000171307		agree
Q96AH0	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000173559	1	False	64859	ENSG00000173559		agree
Q96AP0	DdrGoUniverse;ReferenceDdr	ENSG00000102977	1	False	65057	ENSG00000102977	ENSP00000478084	agree
Q96AV8	DdrGoUniverse;ReferenceDdr	ENSG00000165891	1	False	144455	ENSG00000165891		agree
Q96AY2	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000154920	1	False	146956	ENSG00000154920		agree
Q96B01	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000111247	1	False	10635	ENSG00000111247	ENSP00000309479	agree
Q96BT7	DdrGoUniverse;ReferenceDdr	ENSG00000137760	1	False	91801	ENSG00000137760	ENSP00000415885	agree
Q96BY2	DdrGoUniverse;ReferenceDdr	ENSG00000165943;ENSG00000278268	2	True	64112	ENSG00000165943		agree
Q96E14	DdrGoUniverse;ReferenceDdr	ENSG00000175643	1	False	116028	ENSG00000175643	ENSP00000310356	agree
Q96EB6	DdrGoUniverse;ReferenceDdr	ENSG00000096717	1	False	23411	ENSG00000096717	ENSP00000212015	agree
Q96FC9	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000013573	1	False	1663	ENSG00000013573	ENSP00000309965	agree
Q96FF9	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000146670	1	False	113130	ENSG00000146670		agree
Q96FI4	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000140398	1	False	79661	ENSG00000140398		agree
Q96FW1	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000167770	1	False	55611	ENSG00000167770	ENSP00000444357	agree
Q96FZ2	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000183624	1	False	56941	ENSG00000183624	ENSP00000374385	agree
Q96GX5	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000120539	1	False	84930	ENSG00000120539	ENSP00000343446;ENSP00000365107	agree
Q96HA7	DdrGoUniverse;ReferenceDdr	ENSG00000160949	1	False	4796	ENSG00000160949		agree
Q96IE1	DdrGoUniverse		0	False				no_ensembl_gene
Q96JB5	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000108465	1	False	80279	ENSG00000108465	ENSP00000344683	agree
Q96JH7	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000175073	1	False	80124	ENSG00000175073	ENSP00000309031	agree
Q96JN8	DdrGoUniverse;ReferenceDdr	ENSG00000215041;ENSG00000288301	2	True	84461	ENSG00000215041	ENSP00000319826;ENSP00000382390	agree
Q96K58	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000167394	1	False	79759	ENSG00000167394	ENSP00000300849	agree
Q96K76	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000170242	1	False	55031	ENSG00000170242	ENSP00000382382;ENSP00000433146	agree
Q96L91	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000183495	1	False	57634	ENSG00000183495	ENSP00000374212	agree
Q96LA8	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000198890	1	False	55170	ENSG00000198890	ENSP00000359095	agree
Q96LE1	DdrGoUniverse		0	False				no_ensembl_gene
Q96LR5	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000182247	1	False	7325	ENSG00000182247	ENSP00000379931;ENSP00000401053	agree
Q96LW4	DdrGoUniverse;ReferenceDdr	ENSG00000164306	1	False	201973	ENSG00000164306	ENSP00000313816	agree
Q96MF7	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000156831	1	False	286053	ENSG00000156831	ENSP00000287437	agree
Q96MG7	DdrGoUniverse;ReferenceDdr	ENSG00000185115;ENSG00000282130	2	True	56160	ENSG00000185115	ENSP00000330694	agree
Q96MT8	DdrGoUniverse;ReferenceDdr	ENSG00000182923	1	False	80254	ENSG00000182923	ENSP00000328382;ENSP00000372716	agree
Q96NY9	DdrGoUniverse;ReferenceDdr	ENSG00000172732	1	False	80198	ENSG00000172732		agree
Q96NZ9	DdrGoUniverse	ENSG00000165828	1	False	118471	ENSG00000165828		agree
Q96PM5	DdrGoUniverse;ReferenceDdr	ENSG00000163743	1	False	25898	ENSG00000163743	ENSP00000321239;ENSP00000370220;ENSP00000421084;ENSP00000423976	agree
Q96PM9	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000161642	1	False	25946	ENSG00000161642	ENSP00000293385;ENSP00000377849	agree
Q96PZ2	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000166801	1	False	63901	ENSG00000166801	ENSP00000434435	agree
Q96Q15	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000157106	1	False	23049	ENSG00000157106	ENSP00000402515	agree
Q96Q83	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000166199	1	False	221120	ENSG00000166199	ENSP00000302232	agree
Q96QF7	DdrGoUniverse;ReferenceDdr	ENSG00000147174	1	False	93953	ENSG00000147174		agree
Q96QM9	DdrGoUniverse		0	False				no_ensembl_gene
Q96RL1	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000087206	1	False	51720	ENSG00000087206	ENSP00000421926	agree
Q96RU2	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000048028	1	False	57646	ENSG00000048028	ENSP00000003302	agree
Q96S55	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000124535	1	False	56897	ENSG00000124535	ENSP00000370141;ENSP00000370148;ENSP00000477551	agree
Q96SB8	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000163029	1	False	79677	ENSG00000163029	ENSP00000323439	agree
Q96SD1	DdrGoUniverse	ENSG00000152457	1	False	64421	ENSG00000152457		agree
Q96SE4	DdrGoUniverse		0	False				no_ensembl_gene
Q96T60	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000039650	1	False	11284	ENSG00000039650	ENSP00000472300	agree
Q96T88	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000276043	1	False	29128	ENSG00000276043		agree
Q99436	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000136930	1	False	5695	ENSG00000136930	ENSP00000259457	agree
Q99445	DdrGoUniverse	ENSG00000104499	1	False	2765	ENSG00000104499		agree
Q99459	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000096401	1	False	988	ENSG00000096401	ENSP00000360532	agree
Q99497	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000116288	1	False	11315	ENSG00000116288	ENSP00000418770;ENSP00000465404	agree
Q99502	DdrGoUniverse;ReferenceDdr	ENSG00000104313	1	False	2138	ENSG00000104313		agree
Q99504	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000158161	1	False	2140	ENSG00000158161	ENSP00000362978;ENSP00000442558	agree
Q99540	DdrGoUniverse		0	False				no_ensembl_gene
Q99598	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000116918	1	False	7257	ENSG00000116918	ENSP00000355599	agree
Q99638	DdrGoUniverse;ReferenceDdr	ENSG00000172613	1	False	5883	ENSG00000172613	ENSP00000311360	agree
Q99684	DdrGoUniverse	ENSG00000162676	1	False	2672	ENSG00000162676		agree
Q99708	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000101773	1	False	5932	ENSG00000101773	ENSP00000323050	agree
Q99728	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000138376	1	False	580	ENSG00000138376	ENSP00000260947	agree
Q99743	DdrGoUniverse;ReferenceDdr	ENSG00000170485	1	False	4862	ENSG00000170485		agree
Q99801	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000167034	1	False	4824	ENSG00000167034	ENSP00000370253	agree
Q99828	DdrGoUniverse;ReferenceDdr	ENSG00000185043	1	False	10519	ENSG00000185043	ENSP00000333873;ENSP00000479860	agree
Q99873	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000126457	1	False	3276	ENSG00000126457	ENSP00000375724;ENSP00000406162	agree
Q99986	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000100749	1	False	7443	ENSG00000100749	ENSP00000216639	agree
Q9BQ15	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000139579	1	False	79035	ENSG00000139579	ENSP00000369545	agree
Q9BQ50	DdrGoUniverse;ReferenceDdr	ENSG00000183479	1	False	11219	ENSG00000183479		agree
Q9BQ69	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000133315	1	False	28992	ENSG00000133315	ENSP00000255681	agree
Q9BQ83	DdrGoUniverse	ENSG00000132207;ENSG00000181625	2	True	548593;79008	ENSG00000132207;ENSG00000181625		agree
Q9BQA5	DdrGoUniverse;ReferenceDdr	ENSG00000172273	1	False	25988	ENSG00000172273		agree
Q9BQI6	DdrGoUniverse;KlaDdr	ENSG00000133302	1	False	84250	ENSG00000133302		agree
Q9BQP7	DdrGoUniverse;ReferenceDdr	ENSG00000125871	1	False	92667	ENSG00000125871	ENSP00000366939	agree
Q9BRQ6	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000159685	1	False	84303	ENSG00000159685	ENSP00000290913	agree
Q9BRS7	DdrGoUniverse		0	False				no_ensembl_gene
Q9BRT9	DdrGoUniverse;ReferenceDdr	ENSG00000147536	1	False	84296	ENSG00000147536		agree
Q9BSD3	DdrGoUniverse	ENSG00000171792	1	False	83695	ENSG00000171792		agree
Q9BT30	DdrGoUniverse;ReferenceDdr	ENSG00000125652	1	False	84266	ENSG00000125652	ENSP00000245812	agree
Q9BTA9	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000095787	1	False	51322	ENSG00000095787	ENSP00000311106;ENSP00000346986;ENSP00000364816	agree
Q9BTE7	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000137692	1	False	84259	ENSG00000137692	ENSP00000260247	agree
Q9BTP7	DdrGoUniverse	ENSG00000131944	1	False	91442	ENSG00000131944		agree
Q9BUA3	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000168005	1	False	144097	ENSG00000168005	ENSP00000294244	agree
Q9BUH6	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000310560	1	False	286257	ENSG00000310560	ENSP00000360682	agree
Q9BUU2	DdrGoUniverse;ReferenceDdr	ENSG00000067365	1	False	79091	ENSG00000067365		agree
Q9BVC4	DdrGoUniverse;ReferenceDdr	ENSG00000167965	1	False	64223	ENSG00000167965	ENSP00000380313	agree
Q9BVC6	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000110108	1	False	79073	ENSG00000110108	ENSP00000443990	agree
Q9BVW5	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000075131	1	False	54962	ENSG00000075131	ENSP00000261881	agree
Q9BWF2	DdrGoUniverse	ENSG00000183763	1	False	10293	ENSG00000183763		agree
Q9BWK5	DdrGoUniverse;ReferenceDdr	ENSG00000122783	1	False	78996	ENSG00000122783	ENSP00000376823;ENSP00000473365;ENSP00000480430	agree
Q9BX46	DdrGoUniverse;ReferenceDdr	ENSG00000112183	1	False	221662	ENSG00000112183		agree
Q9BX63	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000136492	1	False	83990	ENSG00000136492		agree
Q9BX99	DdrGoUniverse		0	False				no_ensembl_gene
Q9BXH1	DdrGoUniverse;ReferenceDdr	ENSG00000105327	1	False	27113	ENSG00000105327	ENSP00000341155	agree
Q9BXW9	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000144554	1	False	2177	ENSG00000144554		agree
Q9BYB4	DdrGoUniverse;ReferenceDdr	ENSG00000185838	1	False	54584	ENSG00000185838		agree
Q9BYP7	DdrGoUniverse;ReferenceDdr	ENSG00000196632	1	False	65267	ENSG00000196632		agree
Q9BYT3	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000130413	1	False	65975	ENSG00000130413		agree
Q9BYW2	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000181555	1	False	29072	ENSG00000181555	ENSP00000386759	agree
Q9BZF9	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000137831	1	False	55075	ENSG00000137831	ENSP00000314556;ENSP00000369319	agree
Q9BZY1	DdrGoUniverse		0	False				no_ensembl_gene
Q9C0B1	DdrGoUniverse;ReferenceDdr	ENSG00000140718	1	False	79068	ENSG00000140718	ENSP00000418823	agree
Q9C0C2	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000149115	1	False	85456	ENSG00000149115	ENSP00000350990	agree
Q9C0J8	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000136709	1	False	55339	ENSG00000136709	ENSP00000325377	agree
Q9GZR2	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000148300;ENSG00000280706	2	True	57109	ENSG00000148300	ENSP00000361010	agree
Q9GZT1	DdrGoUniverse		0	False				no_ensembl_gene
Q9H040	DdrGoUniverse;ReferenceDdr	ENSG00000010072	1	False	83932	ENSG00000010072	ENSP00000295050	agree
Q9H0E7	DdrGoUniverse	ENSG00000136014	1	False	84101	ENSG00000136014		agree
Q9H0W9	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000182919	1	False	28970	ENSG00000182919	ENSP00000331209;ENSP00000433721	agree
Q9H160	DdrGoUniverse;ReferenceDdr	ENSG00000168556	1	False	3622	ENSG00000168556	ENSP00000307183	agree
Q9H1E3	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000069275	1	False	64710	ENSG00000069275	ENSP00000356110	agree
Q9H1I8	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000100325	1	False	84164	ENSG00000100325	ENSP00000305502;ENSP00000437570	agree
Q9H1R6	ReferenceDdr	ENSG00000171552	1	False			ENSP00000411252	route2_unavailable_no_entrez
Q9H265	DdrGoUniverse		0	False				no_ensembl_gene
Q9H2F5	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000120616	1	False	80314	ENSG00000120616	ENSP00000263062;ENSP00000318559;ENSP00000364251	agree
Q9H2K8	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000135090	1	False	51347	ENSG00000135090	ENSP00000376317;ENSP00000416374	agree
Q9H2X6	DdrGoUniverse;ReferenceDdr	ENSG00000064393	1	False	28996	ENSG00000064393		agree
Q9H305	DdrGoUniverse;ReferenceDdr	ENSG00000089486;ENSG00000274336	2	True	29965	ENSG00000089486		agree
Q9H334	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000114861;ENSG00000285708	2	True	27086	ENSG00000114861		agree
Q9H3D4	DdrGoUniverse;ReferenceDdr	ENSG00000073282	1	False	8626	ENSG00000073282		agree
Q9H4A3	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000060237	1	False	65125	ENSG00000060237	ENSP00000313059;ENSP00000444465	agree
Q9H4B4	DdrGoUniverse	ENSG00000173846	1	False	1263	ENSG00000173846		agree
Q9H4I0	DdrGoUniverse	ENSG00000244588	1	False	642636	ENSG00000244588		agree
Q9H4L2	DdrGoUniverse		0	False				no_ensembl_gene
Q9H4L3	DdrGoUniverse		0	False				no_ensembl_gene
Q9H4L7	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000163104	1	False	56916	ENSG00000163104	ENSP00000346217;ENSP00000351947	agree
Q9H5H2	DdrGoUniverse		0	False				no_ensembl_gene
Q9H611	DdrGoUniverse	ENSG00000140451	1	False	80119	ENSG00000140451		agree
Q9H678	DdrGoUniverse		0	False				no_ensembl_gene
Q9H736	DdrGoUniverse		0	False				no_ensembl_gene
Q9H790	DdrGoUniverse	ENSG00000164002	1	False	64789	ENSG00000164002		agree
Q9H7L8	DdrGoUniverse		0	False				no_ensembl_gene
Q9H7T9	DdrGoUniverse	ENSG00000127423	1	False	79000	ENSG00000127423		agree
Q9H7Z3	DdrGoUniverse;ReferenceDdr	ENSG00000119720	1	False	55051	ENSG00000119720		agree
Q9H816	DdrGoUniverse	ENSG00000118655	1	False	64858	ENSG00000118655		agree
Q9H8M2	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000028310	1	False	65980	ENSG00000028310	ENSP00000419765;ENSP00000419845	agree
Q9H967	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000092470	1	False	79968	ENSG00000092470		agree
Q9H981	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000113812	1	False	93973	ENSG00000113812	ENSP00000336842;ENSP00000419429	agree
Q9H993	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000146476	1	False	79624	ENSG00000146476	ENSP00000356263	agree
Q9H9A7	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000178966	1	False	80010	ENSG00000178966	ENSP00000317039	agree
Q9H9F9	DdrGoUniverse;ReferenceDdr	ENSG00000101442	1	False	79913	ENSG00000101442	ENSP00000243903	agree
Q9H9Q4	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000187736	1	False	79840	ENSG00000187736	ENSP00000349313;ENSP00000407201	agree
Q9HAJ3	DdrGoUniverse		0	False				no_ensembl_gene
Q9HAW4	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000092853	1	False	63967	ENSG00000092853		agree
Q9HB75	DdrGoUniverse	ENSG00000177595	1	False	55367	ENSG00000177595		agree
Q9HB96	DdrGoUniverse;ReferenceDdr	ENSG00000112039	1	False	2178	ENSG00000112039		agree
Q9HBN3	DdrGoUniverse;ReferenceDdr		0	False			ENSP00000359187	no_ensembl_gene
Q9HCE5	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000145388	1	False	57721	ENSG00000145388	ENSP00000373474	agree
Q9HCI7	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000174579	1	False	55167	ENSG00000174579	ENSP00000311827;ENSP00000387948	agree
Q9HCM9	DdrGoUniverse	ENSG00000204599;ENSG00000206495;ENSG00000224994;ENSG00000226437;ENSG00000229929;ENSG00000230308;ENSG00000232839	7	True	56658	ENSG00000204599		agree
Q9HCR7	DdrGoUniverse		0	False				no_ensembl_gene
Q9HCR8	DdrGoUniverse		0	False				no_ensembl_gene
Q9HCS7	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000076924	1	False	56949	ENSG00000076924	ENSP00000351137	agree
Q9HCU8	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000175482	1	False	57804	ENSG00000175482	ENSP00000311368	agree
Q9HD36	DdrGoUniverse	ENSG00000137875	1	False	10017	ENSG00000137875		agree
Q9NP87	DdrGoUniverse;ReferenceDdr	ENSG00000122678	1	False	27434	ENSG00000122678	ENSP00000242248	agree
Q9NPD8	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000077152	1	False	29089	ENSG00000077152		agree
Q9NPF5	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000178028	1	False	55929	ENSG00000178028	ENSP00000361363	agree
Q9NPI8	DdrGoUniverse;ReferenceDdr	ENSG00000183161	1	False	2188	ENSG00000183161	ENSP00000330875	agree
Q9NQ88	DdrGoUniverse;ReferenceDdr	ENSG00000078237	1	False	57103	ENSG00000078237	ENSP00000179259	agree
Q9NQV7	DdrGoUniverse	ENSG00000164256	1	False	56979	ENSG00000164256		agree
Q9NRC8	DdrGoUniverse;ReferenceDdr	ENSG00000187531	1	False	51547	ENSG00000187531	ENSP00000329466	agree
Q9NRD1	DdrGoUniverse;ReferenceDdr	ENSG00000116663	1	False	26270	ENSG00000116663	ENSP00000365944	agree
Q9NRF9	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000148229	1	False	54107	ENSG00000148229	ENSP00000363284	agree
Q9NRR5	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000160803	1	False	56893	ENSG00000160803	ENSP00000357292	agree
Q9NRY2	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000148153	1	False	58493	ENSG00000148153	ENSP00000363360	agree
Q9NRZ9	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000119969	1	False	3070	ENSG00000119969		agree
Q9NS56	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000197579	1	False	10210	ENSG00000197579	ENSP00000353735;ENSP00000369187	agree
Q9NS91	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000070950	1	False	56852	ENSG00000070950		agree
Q9NSG2	DdrGoUniverse;ReferenceDdr	ENSG00000000460	1	False	55732	ENSG00000000460		agree
Q9NSU2	DdrGoUniverse;ReferenceDdr	ENSG00000213689	1	False	11277	ENSG00000213689		agree
Q9NSY0	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000185189	1	False	340371	ENSG00000185189	ENSP00000414055	agree
Q9NTC5	DdrGoUniverse		0	False				no_ensembl_gene
Q9NTI5	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000083642	1	False	23047	ENSG00000083642	ENSP00000313851	agree
Q9NUA8	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000184677	1	False	9923	ENSG00000184677	ENSP00000364798	agree
Q9NUK2	DdrGoUniverse		0	False				no_ensembl_gene
Q9NUS5	DdrGoUniverse;ReferenceDdr	ENSG00000125843	1	False	55317	ENSG00000125843	ENSP00000368886	agree
Q9NUW8	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000042088	1	False	55775	ENSG00000042088	ENSP00000337353	agree
Q9NVH0	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000081177	1	False	55218	ENSG00000081177	ENSP00000313140;ENSP00000386762	agree
Q9NVH2	DdrGoUniverse;ReferenceDdr	ENSG00000143493	1	False	25896	ENSG00000143493	ENSP00000355960;ENSP00000355961	agree
Q9NVI1	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000140525	1	False	55215	ENSG00000140525	ENSP00000310842	agree
Q9NVI7	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000197785	1	False	55210	ENSG00000197785	ENSP00000368031	agree
Q9NW38	DdrGoUniverse;ReferenceDdr	ENSG00000115392	1	False	55120	ENSG00000115392		agree
Q9NWV8	DdrGoUniverse;ReferenceDdr	ENSG00000105393	1	False	29086	ENSG00000105393	ENSP00000471605	agree
Q9NWY4	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000056050	1	False	54969	ENSG00000056050	ENSP00000406598	agree
Q9NX09	DdrGoUniverse	ENSG00000168209	1	False	54541	ENSG00000168209		agree
Q9NX46	DdrGoUniverse;ReferenceDdr	ENSG00000116863	1	False	54936	ENSG00000116863	ENSP00000362273	agree
Q9NXL9	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000111877	1	False	254394	ENSG00000111877	ENSP00000480469	agree
Q9NXR7	DdrGoUniverse;ReferenceDdr	ENSG00000158019	1	False	9577	ENSG00000158019	ENSP00000343412;ENSP00000354699;ENSP00000368945	agree
Q9NXV6	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000168564	1	False	55602	ENSG00000168564	ENSP00000427108	agree
Q9NXX6	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000107672	1	False	54780	ENSG00000107672	ENSP00000358019	agree
Q9NY74	DdrGoUniverse;ReferenceDdr	ENSG00000143971	1	False	54465	ENSG00000143971	ENSP00000272342	agree
Q9NYB0	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000166848	1	False	54386	ENSG00000166848	ENSP00000300086	agree
Q9NYF8	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000029363	1	False	9774	ENSG00000029363	ENSP00000435210	agree
Q9NYL2	DdrGoUniverse;ReferenceDdr	ENSG00000091436	1	False	51776	ENSG00000091436	ENSP00000340257;ENSP00000364361	agree
Q9NYP3	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000159147	1	False	29980	ENSG00000159147		agree
Q9NYY3	DdrGoUniverse	ENSG00000145632	1	False	10769	ENSG00000145632		agree
Q9NYZ3	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000075218	1	False	51512	ENSG00000075218		agree
Q9NZ56	DdrGoUniverse;ReferenceDdr	ENSG00000155816	1	False	56776	ENSG00000155816		agree
Q9NZ71	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000258366	1	False	51750	ENSG00000258366	ENSP00000353332	agree
Q9NZC9	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000138375	1	False	50485	ENSG00000138375	ENSP00000350940	agree
Q9NZJ0	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000143476	1	False	51514	ENSG00000143476	ENSP00000355958	agree
Q9NZM5	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000105373	1	False	29997	ENSG00000105373	ENSP00000246802	agree
Q9P1Z0	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000174282;ENSG00000283868	2	True	57659	ENSG00000174282		agree
Q9P278	DdrGoUniverse;ReferenceDdr	ENSG00000052795	1	False	57600	ENSG00000052795	ENSP00000264433	agree
Q9P287	DdrGoUniverse;KlaDdr;ReferenceDdr	ENSG00000107949	1	False	56647	ENSG00000107949	ENSP00000278100;ENSP00000299130;ENSP00000357748	agree
Q9P2K8	DdrGoUniverse;ReferenceDdr	ENSG00000128829	1	False	440275	ENSG00000128829	ENSP00000263791	agree
